cycle: 583000 type: 2 addr: 1407541 hit: 0.961625 busy cnt: 3073 flush_cnt: 2418 w_atten: 106.755
cycle: 584000 type: 2 addr: 1408924 hit: 0.968285 busy cnt: 3072 flush_cnt: 2426 w_atten: 106.504
cycle: 589000 type: 2 addr: 1425802 hit: 0.914644 busy cnt: 3073 flush_cnt: 2490 w_atten: 103.495
cycle: 597000 type: 2 addr: 1447470 hit: 0.954539 busy cnt: 3072 flush_cnt: 2575 w_atten: 100.046
cycle: 602000 type: 2 addr: 1455054 hit: 0.999994 busy cnt: 3072 flush_cnt: 2605 w_atten: 98.6216
cycle: 605000 type: 2 addr: 1462809 hit: 0.914147 busy cnt: 3072 flush_cnt: 2636 w_atten: 97.1773
cycle: 607000 type: 2 addr: 1464853 hit: 0.99984 busy cnt: 3072 flush_cnt: 2644 w_atten: 96.8354
cycle: 610000 type: 2 addr: 1468117 hit: 1 busy cnt: 3072 flush_cnt: 2657 w_atten: 96.0939
cycle: 613000 type: 2 addr: 1476502 hit: 0.95821 busy cnt: 3072 flush_cnt: 2690 w_atten: 94.5522
cycle: 617000 type: 2 addr: 1485820 hit: 0.99995 busy cnt: 3072 flush_cnt: 2733 w_atten: 92.8364
cycle: 628000 type: 2 addr: 1505013 hit: 0.980494 busy cnt: 3072 flush_cnt: 2803 w_atten: 89.8416
cycle: 629000 type: 2 addr: 1508155 hit: 0.995281 busy cnt: 3072 flush_cnt: 2813 w_atten: 89.4967
cycle: 630000 type: 2 addr: 1512118 hit: 0.944347 busy cnt: 3075 flush_cnt: 2825 w_atten: 88.8056
cycle: 633000 type: 2 addr: 1514424 hit: 0.970643 busy cnt: 3072 flush_cnt: 2837 w_atten: 88.0978
cycle: 634000 type: 2 addr: 1517400 hit: 0.975086 busy cnt: 3072 flush_cnt: 2848 w_atten: 87.6274
cycle: 640000 type: 2 addr: 1530273 hit: 0.999104 busy cnt: 3072 flush_cnt: 2900 w_atten: 85.5489
cycle: 641000 type: 2 addr: 1531242 hit: 0.998188 busy cnt: 3072 flush_cnt: 2903 w_atten: 85.4667
cycle: 646000 type: 2 addr: 1543847 hit: 0.972121 busy cnt: 3072 flush_cnt: 2951 w_atten: 83.7899
cycle: 649000 type: 2 addr: 1554818 hit: 0.989143 busy cnt: 3072 flush_cnt: 2994 w_atten: 82.2205
cycle: 650000 type: 2 addr: 1556444 hit: 0.999419 busy cnt: 3072 flush_cnt: 3002 w_atten: 81.8985
cycle: 651000 type: 2 addr: 1558975 hit: 0.943461 busy cnt: 3073 flush_cnt: 3010 w_atten: 81.6368
cycle: 652000 type: 2 addr: 1562317 hit: 0.996076 busy cnt: 3072 flush_cnt: 3023 w_atten: 81.191
